DAYS,TIMES,LAT,LNG,TIME_DIFF,SPEED,CELLLAT,CELLLNG
20211027,132904,30.350938,120.100133,5,11.16956341,30.356065,120.106887
20211027,132909,30.350953,120.100625,5,9.447895049,30.351837,120.095314
20211027,132914,30.350961,120.100863,5,4.570918115,30.351837,120.095314
20211027,132947,30.350971,120.101255,5,6.083601122,30.356065,120.106887
20211027,132952,30.350966,120.101686,5,8.272089844,30.356065,120.106887
20211027,132957,30.350961,120.102228,5,10.40216031,30.356065,120.106887
20211027,133002,30.351001,120.102865,5,12.25703339,30.348731,120.102844
20211027,133007,30.350983,120.103493,5,12.05862918,30.348731,120.102844
20211027,133012,30.351009,120.104171,5,13.02438373,30.348731,120.102844
20211027,133017,30.351021,120.104836,5,12.76483463,30.348731,120.102844
20211027,133022,30.351013,120.105451,5,11.80383646,30.348731,120.102844
20211027,133027,30.351046,120.106058,5,11.67206188,30.348731,120.102844
20211027,133032,30.351125,120.10664,5,11.30651014,30.348731,120.102844
20211027,133037,30.351106,120.107181,5,10.39094269,30.348731,120.102844
20211027,133042,30.35111,120.107743,5,10.78572626,30.348731,120.102844
20211027,133047,30.351118,120.108286,5,10.42225935,30.348731,120.102844
20211027,133052,30.351103,120.10879,5,9.678025307,30.348731,120.102844
20211027,133102,30.351141,120.109508,5,5.430103284,30.348857,120.109611
20211027,133133,30.350601,120.109689,5,5.561883348,30.348857,120.109611
20211027,133138,30.350375,120.109723,5,5.068196774,30.348857,120.109611
20211027,133143,30.350075,120.109781,5,6.76390272,30.348857,120.109611
20211027,133148,30.349716,120.109881,5,8.211222452,30.348857,120.109611
20211027,133153,30.349415,120.109924,5,6.74460763,30.348857,120.109611
20211027,133213,30.348863,120.110044,5,4.576829552,30.345518,120.107894
20211027,133218,30.348663,120.110173,5,5.090376862,30.345518,120.107894
20211027,133223,30.348558,120.110416,5,5.21546895,30.345518,120.107894
20211027,133228,30.348551,120.110813,5,7.620630927,30.345518,120.107894
20211027,133233,30.348546,120.111301,5,9.366132043,30.349695,120.10736
20211027,133238,30.348536,120.111844,5,10.42338348,30.350551,120.114425
20211027,133243,30.348553,120.112375,5,10.19771908,30.350551,120.114425
20211027,133248,30.348568,120.112811,5,8.374159585,30.350551,120.114425
20211027,133253,30.348603,120.113256,5,8.57562178,30.350551,120.114425
20211027,133258,30.348643,120.113676,5,8.10936913,30.350551,120.114425
20211027,133303,30.348598,120.114143,5,9.01813943,30.350551,120.114425
20211027,133308,30.348581,120.114623,5,9.219684776,30.350551,120.114425
20211027,133313,30.348616,120.115126,5,9.684672194,30.350551,120.114425
20211027,133318,30.34848,120.11534,5,5.100494303,30.350551,120.114425
20211027,133323,30.34812,120.115461,5,8.336016378,30.349142,120.118148
20211027,133328,30.34767,120.115576,5,10.2480245,30.349142,120.118148
20211027,133333,30.34725,120.115715,5,9.713868177,30.349142,120.118148
20211027,133338,30.346935,120.1158,5,7.192717706,30.349142,120.118148
20211027,133343,30.346728,120.115876,5,4.829028598,30.349142,120.118148
20211027,133348,30.346543,120.115973,5,4.515810622,30.34716,120.117515
20211027,133358,30.346428,120.116496,5,7.02439535,30.344579,120.117004
20211027,133403,30.346413,120.11691,5,7.952478267,30.349142,120.118148
20211027,133408,30.346445,120.11733,5,8.091968224,30.344562,120.119239
20211027,133413,30.346468,120.11772,5,7.502320316,30.344438,120.122879
20211027,133418,30.346481,120.118071,5,6.74257617,30.344438,120.122879
20211027,133549,30.347413,120.117613,17,5.412874073,30.344438,120.122879
20211027,133554,30.346316,120.118315,5,27.86910818,30.344438,120.122879
20211027,134059,30.346571,120.117626,5,6.204764645,30.344438,120.122879
20211027,134104,30.346538,120.117093,5,10.25558507,30.344438,120.122879
20211027,134109,30.346488,120.116531,5,10.84303097,30.344562,120.119239
20211027,134114,30.346496,120.116111,5,8.062577723,30.344562,120.119239
20211027,134119,30.3467,120.115936,5,5.644655502,30.344562,120.119239
20211027,134124,30.347113,120.115793,5,9.585970511,30.344562,120.119239
20211027,134129,30.34761,120.115625,5,11.51344768,30.344562,120.119239
20211027,134134,30.348108,120.115456,5,11.54017275,30.344562,120.119239
20211027,134139,30.348378,120.115378,5,6.18829995,30.344562,120.119239
20211027,134159,30.348778,120.11499,5,6.324376628,30.350551,120.114425
20211027,134204,30.34881,120.114401,5,11.32616614,30.350551,120.114425
20211027,134209,30.348818,120.11376,5,12.30303631,30.350551,120.114425
20211027,134214,30.348795,120.113123,5,12.23567608,30.350551,120.114425
20211027,134219,30.34879,120.112698,5,8.157151761,30.350551,120.114425
20211027,134236,30.348766,120.112325,5,5.853163232,30.350551,120.114425
20211027,134241,30.348723,120.111821,5,9.719674596,30.350551,120.114425
20211027,134246,30.348693,120.111233,5,11.30430985,30.345518,120.107894
20211027,134251,30.348678,120.110738,5,9.505660753,30.347896,120.115104
20211027,134256,30.34867,120.110488,5,4.801176793,30.345518,120.107894
20211027,134408,30.348563,120.110178,5,5.262879213,30.345518,120.107894
20211027,134413,30.34824,120.110123,5,7.260339358,30.345518,120.107894
20211027,134418,30.347674,120.110248,5,12.81383988,30.345518,120.107894
20211027,134423,30.347158,120.110381,5,11.75577292,30.345518,120.107894
20211027,134428,30.346688,120.110451,5,10.53830363,30.345518,120.107894
20211027,134433,30.346449,120.110531,5,5.53244298,30.345518,120.107894
20211027,134604,30.346091,120.110646,5,5.794137501,30.345518,120.107894
20211027,134609,30.345643,120.110748,5,10.15357505,30.344532,120.112899
20211027,134614,30.345123,120.110835,5,11.68419396,30.344532,120.112899
20211027,134619,30.34454,120.110888,5,13.00517381,30.344532,120.112899
20211027,134624,30.343984,120.111073,5,12.86456416,30.344532,120.112899
20211027,134629,30.343433,120.111083,5,12.25519498,30.344532,120.112899
20211027,134634,30.342766,120.11115,5,14.88904842,30.344532,120.112899
20211027,134639,30.34211,120.111276,5,14.78785731,30.344532,120.112899
20211027,134809,30.339743,120.111523,5,12.55110056,30.338365,120.112449
20211027,134814,30.339191,120.111648,5,12.508172,30.341848,120.113296
20211027,134819,30.338655,120.111806,5,12.29981262,30.338365,120.112449
20211027,134824,30.338028,120.111961,5,14.25768519,30.338365,120.112449
20211027,134844,30.335513,120.112026,5,10.98529672,30.331897,120.115158
20211027,134849,30.335285,120.112071,5,5.143534242,30.331897,120.115158
20211027,134854,30.335133,120.111873,5,5.086267547,30.33498,120.112266
20211027,134859,30.335033,120.111566,5,6.298300971,30.33498,120.112266
20211027,134904,30.33493,120.111236,5,6.735541521,30.33498,120.112266
20211027,134909,30.33484,120.110848,5,7.711626619,30.33498,120.112266
20211027,134914,30.334748,120.110401,5,8.820388843,30.33575,120.108634
20211027,134919,30.334661,120.109958,5,8.720400428,30.33575,120.108634
20211027,134924,30.334561,120.109419,5,10.58203512,30.33575,120.108634
20211027,134929,30.334586,120.109021,5,7.659536205,30.335237,120.107032
20211027,134934,30.334286,120.109026,5,6.672382199,30.33575,120.108634
20211027,134939,30.33387,120.10918,5,9.712179398,30.331897,120.109786
20211027,134944,30.33348,120.109296,5,8.954452695,30.334123,120.109664
20211027,134949,30.333141,120.109356,5,7.626471098,30.334314,120.110565
20211027,135036,30.33338,120.109426,5,6.486496082,30.334314,120.110565
20211027,135041,30.333666,120.109355,5,6.504727954,30.334123,120.109664
20211027,135046,30.333923,120.109318,5,5.759376918,30.331897,120.109786
20211027,135246,30.334255,120.109438,5,4.090557343,30.331897,120.109786
20211027,135251,30.33417,120.109168,5,5.516455019,30.331897,120.109786
20211027,135508,30.334256,120.109221,5,5.308406255,30.331897,120.109786
20211027,135513,30.334478,120.109068,5,5.744459961,30.331897,120.109786
20211027,135523,30.334591,120.109405,5,5.116795603,30.338951,120.108123
20211027,135528,30.334703,120.109786,5,7.725545185,30.338951,120.108123
20211027,135533,30.334758,120.110191,5,7.869310844,30.33575,120.108634
20211027,135538,30.334866,120.110595,5,8.11792237,30.33575,120.108634
20211027,135543,30.334916,120.110948,5,6.866182918,30.33498,120.112266
20211027,135548,30.334985,120.111306,5,7.040773765,30.33498,120.112266
20211027,135553,30.335085,120.111678,5,7.478544467,30.33498,120.112266
20211027,135558,30.335111,120.111925,5,4.776107168,30.33498,120.112266
20211027,135738,30.335168,120.112236,5,4.517047857,30.331897,120.115158
20211027,135743,30.335223,120.112555,5,6.243918026,30.33498,120.112266
20211027,135748,30.335281,120.112898,5,6.708753327,30.33498,120.112266
20211027,135753,30.335311,120.113251,5,6.808288357,30.33498,120.112266
20211027,135758,30.335361,120.113558,5,5.996608976,30.33498,120.112266
20211027,135803,30.335406,120.113946,5,7.514251995,30.33575,120.114807
20211027,135808,30.335465,120.114385,5,8.527753118,30.33575,120.114807
20211027,135813,30.335546,120.114843,5,8.973555957,30.33575,120.114807
20211027,135833,30.335624,120.115483,5,7.071683742,30.33575,120.114807
20211027,135838,30.33566,120.116021,5,10.35739095,30.33736,120.118606
20211027,135843,30.335686,120.116513,5,9.461164571,30.33736,120.118606
20211027,135853,30.335801,120.117303,5,7.528439699,30.338121,120.115753
20211027,135858,30.335906,120.117771,5,9.281357551,30.337284,120.116401
20211027,135903,30.335926,120.118045,5,5.277927768,30.335245,120.119277
20211027,135913,30.33532,120.118321,5,9.61398512,30.337284,120.116401
20211027,135918,30.334835,120.118511,5,11.38576964,30.337284,120.116401
20211027,135923,30.334395,120.118688,5,10.35815667,30.331615,120.122695
20211027,135928,30.333981,120.118824,5,9.569860763,30.337284,120.116401
20211027,135933,30.333591,120.118983,5,9.194488155,30.331615,120.122695
20211027,135938,30.333276,120.119149,5,7.695879588,30.331615,120.122695
20211027,135943,30.333006,120.119268,5,6.424311491,30.331615,120.122695
20211027,135948,30.332756,120.119363,5,5.851161145,30.331615,120.122695
20211027,140208,30.33201,120.119758,5,7.78907438,30.331348,120.120521
20211027,140213,30.331566,120.119959,5,10.60111304,30.331348,120.120521
20211027,140218,30.331105,120.120134,5,10.78845002,30.331348,120.120521
20211027,140223,30.330663,120.120403,5,11.10329786,30.327774,120.119834
20211027,140228,30.330166,120.120615,5,11.77810761,30.327774,120.119834
20211027,140233,30.32973,120.120813,5,10.41447363,30.327774,120.119834
20211027,140238,30.329295,120.120931,5,9.935591821,30.327774,120.119834
20211027,140243,30.328988,120.121034,5,7.107888266,30.327774,120.119834
20211027,140248,30.328798,120.121058,5,4.250433124,30.327774,120.119834
20211027,140258,30.328548,120.120775,5,4.941456038,30.327774,120.119834
20211027,140303,30.328453,120.120458,5,6.441292302,30.327774,120.119834
20211027,140308,30.328341,120.120046,5,8.291504345,30.328842,120.115829
20211027,140313,30.328193,120.119574,5,9.63959989,30.328842,120.115829
20211027,140318,30.328044,120.119106,5,9.575152115,30.328842,120.115829
20211027,140323,30.327908,120.118715,5,8.091945948,30.328842,120.115829
20211027,140333,30.3278,120.118401,5,4.428833638,30.328842,120.115829
20211027,140338,30.32765,120.11804,5,7.690748415,30.328842,120.115829
20211027,140343,30.327471,120.1176,5,9.33718079,30.328842,120.115829
20211027,140348,30.327293,120.117293,5,7.099184535,30.328842,120.115829
20211027,140353,30.327096,120.116916,5,8.459608691,30.328392,120.117706
20211027,140358,30.32684,120.116476,5,10.18576312,30.328392,120.117706
20211027,140403,30.326523,120.115945,5,12.39338097,30.328392,120.117706
20211027,140408,30.326206,120.115328,5,13.78318851,30.326097,120.112976
20211027,140413,30.325896,120.114901,5,10.71045877,30.326097,120.112976
20211027,140418,30.325648,120.114468,5,9.975244323,30.326097,120.112976
20211027,140423,30.325396,120.114043,5,9.8977657,30.326097,120.112976
20211027,140428,30.32515,120.113656,5,9.225938988,30.326097,120.112976
20211027,140433,30.325003,120.113423,5,5.540061769,30.326097,120.112976
20211027,140458,30.324353,120.112628,5,7.438329152,30.325832,120.113151
20211027,140503,30.323986,120.112261,5,10.781748,30.326406,120.112136
20211027,140508,30.323558,120.111783,5,13.22098844,30.326097,120.112976
20211027,140513,30.323118,120.111328,5,13.11637015,30.326406,120.112136
20211027,140518,30.322666,120.11091,5,12.86197174,30.320495,120.108711
20211027,140523,30.322173,120.110365,5,15.15462126,30.320495,120.108711
20211027,140528,30.321731,120.10995,5,12.65264312,30.320495,120.108711
20211027,140533,30.321386,120.109375,5,13.44276618,30.320495,120.108711
20211027,140538,30.321045,120.108874,5,12.24779441,30.320531,120.105079
20211027,140543,30.320741,120.108361,5,11.94531281,30.320531,120.105079
20211027,140548,30.320493,120.107956,5,9.532341966,30.320531,120.105079
20211027,140553,30.320276,120.107566,5,8.907405732,30.320531,120.105079
20211027,140558,30.319965,120.107284,5,8.783075325,30.31705,120.109588
20211027,140603,30.319665,120.107141,5,7.214412603,30.31705,120.109588
20211027,140608,30.319503,120.106965,5,4.939157389,30.31705,120.109588
20211027,140623,30.31911,120.10576,5,9.63507358,30.32167,120.105957
20211027,140628,30.318976,120.10524,5,10.41791737,30.32167,120.105957
20211027,140633,30.31873,120.104724,5,11.31615126,30.32167,120.105957
20211027,140638,30.31844,120.104153,5,12.71822025,30.32167,120.105957
20211027,140643,30.318188,120.103734,5,9.803527176,30.317625,120.106567
20211027,140653,30.318391,120.103443,5,4.477890593,30.317426,120.099037
20211027,140658,30.318661,120.103265,5,6.908789788,30.317426,120.099037
20211027,140703,30.318896,120.103051,5,6.647590396,30.315259,120.101821
20211027,140708,30.319088,120.102816,5,6.21164591,30.317426,120.099037
20211027,140721,30.31921,120.102528,5,4.574268867,30.317426,120.099037
20211027,140726,30.31925,120.102176,5,6.815750425,30.317426,120.099037
20211027,140731,30.319251,120.101731,5,8.542810783,30.319009,120.106445
20211027,140736,30.319303,120.101371,5,7.007104077,30.319009,120.106445
20211027,140741,30.319338,120.101028,5,6.630512648,30.319009,120.106445
20211027,140746,30.319366,120.100729,5,5.773662186,30.319009,120.106445
20211027,140751,30.31938,120.10042,5,5.940131951,30.319246,120.103828
20211027,140756,30.319361,120.100156,5,5.085665041,30.319246,120.103828
20211027,140801,30.319316,120.099841,5,6.129384299,30.319246,120.103828
20211027,140806,30.319216,120.099529,5,6.389086086,30.319246,120.103828
20211027,140915,30.319074,120.099186,5,4.327136519,30.317743,120.10044
20211027,140920,30.318811,120.099321,5,6.397318939,30.317743,120.10044
20211027,140925,30.318526,120.099596,5,8.248784571,30.317743,120.10044
20211027,140930,30.31817,120.099919,5,10.05633891,30.317743,120.10044
20211027,140935,30.317771,120.100343,5,12.04126184,30.317743,120.10044
20211027,140940,30.317298,120.100704,5,12.59681659,30.317743,120.10044
20211027,140945,30.316896,120.101071,5,11.3826504,30.317743,120.10044
20211027,140950,30.316466,120.101493,5,12.53316441,30.317743,120.10044
20211027,140955,30.316028,120.101881,5,12.26234118,30.317743,120.10044
20211027,141000,30.315613,120.102353,5,12.93395911,30.317743,120.10044
20211027,141005,30.315223,120.102775,5,11.86843856,30.317743,120.10044
20211027,141010,30.314771,120.10309,5,11.73092209,30.317743,120.10044
20211027,141015,30.314398,120.103475,5,11.11038999,30.317775,120.101051
20211027,141020,30.313993,120.103818,5,11.15727563,30.317775,120.101051
20211027,141025,30.313586,120.104191,5,11.5414535,30.317775,120.101051
20211027,141030,30.313319,120.104438,5,7.598957172,30.317775,120.101051
20211027,141116,30.312993,120.104701,5,4.984458877,30.311834,120.105064
20211027,141121,30.312718,120.104956,5,7.833864145,30.311834,120.105064
20211027,141126,30.312428,120.10522,5,8.202590698,30.311834,120.105064
20211027,141131,30.312213,120.105256,5,4.831081162,30.311834,120.105064
20211027,141136,30.312058,120.104975,5,6.402050851,30.311834,120.105064
20211027,141141,30.311868,120.104481,5,10.38283835,30.311834,120.105064
20211027,141146,30.311735,120.103946,5,10.68870947,30.312335,120.09893
20211027,141151,30.311636,120.103391,5,10.88040379,30.311834,120.105064
20211027,141156,30.31157,120.102766,5,12.08868239,30.312463,120.099136
20211027,141201,30.311491,120.102146,5,12.03220175,30.312063,120.105354
20211027,141206,30.311483,120.10158,5,10.86797152,30.312335,120.09893
20211027,141211,30.311391,120.100983,5,11.64286854,30.312335,120.09893
20211027,141216,30.311255,120.100464,5,10.4131062,30.313539,120.098823
20211027,141221,30.311103,120.099991,5,9.689807839,30.313539,120.098823
20211027,141335,30.310871,120.099048,5,6.313051379,30.312517,120.101577
20211027,141340,30.310744,120.098635,5,8.417163896,30.313032,120.100799
20211027,141345,30.310601,120.098091,5,10.91766518,30.312517,120.101577
20211027,141350,30.310431,120.09754,5,11.23391391,30.312517,120.101577
20211027,141355,30.310248,120.097005,5,11.04835487,30.308795,120.097114
20211027,141400,30.310168,120.096536,5,9.178437567,30.308795,120.097114
20211027,141405,30.310055,120.096081,5,9.089851032,30.308795,120.097114
20211027,141410,30.309915,120.095658,5,8.697571059,30.308795,120.097114
20211027,141507,30.309836,120.095178,5,6.617423457,30.308795,120.097114
20211027,141512,30.309751,120.094581,5,11.61672111,30.310071,120.097671
20211027,141517,30.309623,120.093856,5,14.20748147,30.310071,120.097671
20211027,141522,30.309526,120.09321,5,12.5888723,30.310071,120.097671
20211027,141527,30.309413,120.092788,5,8.482844741,30.310058,120.091545
20211027,141602,30.309296,120.09219,5,5.837065546,30.310058,120.091545
20211027,141607,30.309216,120.091855,5,6.673273634,30.310058,120.091545
20211027,141612,30.309123,120.091525,5,6.664786659,30.310058,120.091545
20211027,141617,30.309006,120.091188,5,6.973737094,30.310058,120.091545
20211027,141622,30.308891,120.090809,5,7.712888732,30.310058,120.091545
20211027,141627,30.308821,120.090433,5,7.384896922,30.310058,120.091545
20211027,141632,30.308666,120.089998,5,9.035113244,30.307722,120.088272
20211027,141637,30.308505,120.089633,5,7.869471184,30.307722,120.088272
20211027,141652,30.308814,120.089388,5,5.67424431,30.307722,120.088272
20211027,141657,30.309125,120.089323,5,7.028012648,30.307899,120.088615
20211027,141702,30.309348,120.089265,5,5.082793296,30.307899,120.088615
20211027,141730,30.309781,120.089183,5,4.627784654,30.307899,120.088615
20211027,141735,30.310015,120.089128,5,5.30996802,30.307899,120.088615
20211027,141740,30.310291,120.089069,5,6.241608095,30.307899,120.088615
20211027,141745,30.310483,120.089068,5,4.26993868,30.307899,120.088615
20211027,141755,30.310626,120.088668,5,6.046212239,30.307899,120.088615
20211027,141805,30.310268,120.087826,5,10.05791614,30.307899,120.088615
20211027,141810,30.310121,120.087388,5,9.022295973,30.307899,120.088615
20211027,141820,30.310384,120.087153,5,4.505380422,30.313045,120.090179
20211027,141825,30.310693,120.087045,5,7.177866448,30.313045,120.090179
20211027,141830,30.311059,120.086986,5,8.217915147,30.313045,120.090179
20211027,141835,30.311401,120.086921,5,7.70744147,30.313045,120.090179
20211027,141840,30.311595,120.086861,5,4.465515417,30.313045,120.090179
20211027,141923,30.311873,120.08671,5,5.283662273,30.313045,120.090179
20211027,141928,30.311939,120.086356,5,6.953028257,30.312477,120.086013
20211027,141933,30.311854,120.085935,5,8.300760272,30.312477,120.086013
20211027,141938,30.311766,120.085536,5,7.906331485,30.312477,120.086013
20211027,142000,30.311638,120.085046,5,5.349942232,30.312477,120.086013
20211027,142005,30.311481,120.084628,5,8.75174249,30.312477,120.086013
20211027,142010,30.31128,120.084165,5,9.949696516,30.31327,120.090621
20211027,142015,30.311095,120.083753,5,8.915921215,30.31327,120.090621
20211027,142020,30.310983,120.083471,5,5.959551476,30.31327,120.090621
20211027,142030,30.311281,120.083368,5,4.072627256,30.312477,120.086013
20211027,142101,30.312126,120.0834,5,5.116267156,30.311067,120.084175
20211027,142106,30.31237,120.083419,5,5.438561523,30.311067,120.084175
20211027,142111,30.312561,120.083371,5,4.346463745,30.311067,120.084175
20211027,142116,30.312793,120.083326,5,5.231274169,30.311023,120.084373
20211027,142121,30.313008,120.083273,5,4.888461152,30.311023,120.084373
20211027,142141,30.312955,120.08247,5,8.253219384,30.311067,120.084175
20211027,142146,30.31292,120.082005,5,8.961173642,30.312091,120.07872
20211027,142151,30.31283,120.081563,5,8.718601915,30.312091,120.07872
20211027,142156,30.312798,120.08129,5,5.289288324,30.312091,120.07872
20211027,143338,30.312891,120.081453,5,4.489749914,30.311725,120.080764
20211027,143343,30.312959,120.08183,5,7.394141966,30.311725,120.080764
20211027,143348,30.312995,120.082201,5,7.167512615,30.311725,120.080764
20211027,143353,30.313023,120.082574,5,7.188054908,30.311725,120.080764
20211027,143358,30.313051,120.082891,5,6.117698085,30.317129,120.083862
20211027,143418,30.312785,120.08327,5,4.590279162,30.313768,120.085197
20211027,143423,30.312605,120.083276,5,4.004697023,30.313379,120.085647
20211027,143553,30.312071,120.083358,5,5.17494367,30.310684,120.084877
20211027,143558,30.311811,120.083391,5,5.816741342,30.310684,120.084877
20211027,143603,30.311606,120.083398,5,4.560969653,30.311725,120.080764
20211027,143608,30.311351,120.083388,5,5.674180775,30.311725,120.080764
20211027,143613,30.311063,120.083368,5,6.416338022,30.310533,120.086975
20211027,143618,30.310871,120.083471,5,4.705577084,30.313776,120.094406
20211027,143623,30.310996,120.083781,5,6.5688682,30.31327,120.090621
20211027,143628,30.31119,120.084093,5,7.382040572,30.31327,120.090621
20211027,143633,30.311388,120.084409,5,7.496383424,30.31327,120.090621
20211027,143643,30.311693,120.085229,5,8.247342197,30.312477,120.086013
20211027,143648,30.311776,120.085535,5,6.157961314,30.312477,120.086013
20211027,143653,30.311803,120.085903,5,7.090597229,30.312477,120.086013
20211027,143658,30.311883,120.086373,5,9.197114799,30.312477,120.086013
20211027,143703,30.31192,120.086585,5,4.152485997,30.312477,120.086013
20211027,143723,30.311571,120.086874,5,6.175441025,30.313045,120.090179
20211027,143728,30.311206,120.08699,5,8.417206726,30.313045,120.090179
20211027,143733,30.310845,120.087051,5,8.113258084,30.313045,120.090179
20211027,143738,30.310534,120.087105,5,6.993611434,30.313045,120.090179
20211027,143743,30.310171,120.08717,5,8.168634492,30.313045,120.090179
20211027,143748,30.3098,120.087226,5,8.32043284,30.313045,120.090179
20211027,143753,30.309406,120.087311,5,8.912847679,30.313045,120.090179
20211027,143758,30.309025,120.087368,5,8.543443763,30.30717,120.084053
20211027,143803,30.308683,120.087426,5,7.686833301,30.30717,120.084053
20211027,143808,30.30848,120.087471,5,4.596440218,30.313045,120.090179
20211027,143902,30.307951,120.087581,5,6.403542931,30.30717,120.084053
20211027,143907,30.307638,120.08758,5,6.960827186,30.307722,120.088272
20211027,143912,30.307291,120.087568,5,7.720363685,30.307722,120.088272
20211027,143917,30.306951,120.087603,5,7.591053987,30.30652,120.087966
20211027,143922,30.306728,120.087596,5,4.961115053,30.30652,120.087966
20211027,143927,30.306393,120.087631,5,7.480303771,30.30652,120.087966
20211027,143932,30.305956,120.087616,5,9.722715552,30.30652,120.087966
20211027,143937,30.305461,120.087611,5,11.00871978,30.30652,120.087966
20211027,143942,30.304883,120.087633,5,12.86107478,30.310274,120.092414
20211027,143947,30.30441,120.087613,5,10.52604955,30.310274,120.092414
20211027,143952,30.303946,120.087606,5,10.31976594,30.310274,120.092414
20211027,143957,30.303485,120.087623,5,10.25737769,30.310274,120.092414
20211027,144002,30.30311,120.087648,5,8.353426794,30.310274,120.092414
20211027,144007,30.302878,120.087641,5,5.161201555,30.310274,120.092414
20211027,144046,30.302543,120.087694,5,4.54620439,30.310274,120.092414
20211027,144051,30.302345,120.087989,5,7.174400081,30.302785,120.088233
20211027,144056,30.302366,120.088466,5,9.170578641,30.302785,120.088233
20211027,144101,30.302354,120.089044,5,11.10115472,30.302785,120.088233
20211027,144106,30.302345,120.08959,5,10.48543726,30.302785,120.088233
20211027,144111,30.302323,120.089819,5,4.424069152,30.302785,120.088233
20211027,144235,30.302316,120.09034,5,6.683772808,30.302656,120.092605
20211027,144240,30.302333,120.090768,5,8.226552733,30.302656,120.092605
20211027,144245,30.302356,120.091271,5,9.671429765,30.302656,120.092605
20211027,144250,30.302336,120.091811,5,10.37785461,30.305152,120.09378
20211027,144255,30.30232,120.092446,5,12.19756429,30.30541,120.091629
20211027,144300,30.302293,120.092891,5,8.565337125,30.30541,120.091629
20211027,144310,30.302071,120.093159,5,4.737150678,30.30541,120.091629
20211027,144315,30.301616,120.093145,5,10.1223175,30.30541,120.091629
20211027,144320,30.300958,120.093183,5,14.65143866,30.300191,120.093032
20211027,144325,30.300331,120.093136,5,13.97302699,30.300191,120.093032
20211027,144330,30.300001,120.093151,5,7.344512434,30.300191,120.093032
20211027,144404,30.299616,120.093175,5,6.382706793,30.300191,120.093032
20211027,144409,30.299163,120.093151,5,10.08479853,30.300191,120.093032
20211027,144414,30.298643,120.093166,5,11.56786455,30.300191,120.093032
20211027,144419,30.298206,120.093133,5,9.739072186,30.295473,120.09259
20211027,144424,30.29797,120.093121,5,5.253451976,30.297199,120.092773
20211027,144544,30.297681,120.093156,5,5.448694079,30.297199,120.092773
20211027,144549,30.297345,120.093168,5,7.475844458,30.297199,120.092773
20211027,144554,30.296989,120.093191,5,7.929392981,30.295278,120.091819
20211027,144559,30.29652,120.093193,5,10.43016024,30.295278,120.091819
20211027,144604,30.29602,120.093176,5,11.12428523,30.296991,120.093864
20211027,144609,30.295509,120.093183,5,11.36491622,30.296991,120.093864
20211027,144614,30.294923,120.093186,5,13.03218702,30.290874,120.093544
20211027,144619,30.29433,120.093171,5,13.19087763,30.290874,120.093544
20211027,144624,30.293818,120.09318,5,11.3876851,30.290874,120.093544
20211027,144629,30.29341,120.09315,5,9.091774367,30.290874,120.093544
20211027,144634,30.293206,120.093141,5,4.540054568,30.290874,120.093544
20211027,144715,30.292825,120.093173,5,6.250092897,30.290016,120.092971
20211027,144720,30.29242,120.093236,5,9.087669438,30.290016,120.092971
20211027,144725,30.291936,120.093301,5,10.83579712,30.290016,120.092971
20211027,144730,30.29151,120.093386,5,9.613385127,30.290016,120.092971
20211027,144735,30.291156,120.093428,5,7.913805941,30.290016,120.092971
20211027,144740,30.290938,120.093446,5,4.860393626,30.290016,120.092971
20211027,144800,30.290613,120.09353,5,5.031000724,30.291339,120.091308
20211027,144805,30.290191,120.093605,5,9.494731867,30.291339,120.091308
20211027,144810,30.289765,120.093678,5,9.576959167,30.291339,120.091308
20211027,144815,30.289405,120.093738,5,8.08851475,30.288433,120.09259
20211027,144919,30.28886,120.093845,5,5.499371813,30.288433,120.09259
20211027,144924,30.28846,120.093944,5,9.09647194,30.288433,120.09259
20211027,144929,30.287968,120.094068,5,11.19770491,30.286111,120.091125
20211027,144934,30.287503,120.094143,5,10.44095592,30.286111,120.091125
20211027,144939,30.287108,120.094216,5,8.89555952,30.286111,120.091125
20211027,144944,30.286811,120.094308,5,6.837191461,30.286111,120.091125
20211027,144949,30.286618,120.094356,5,4.389998173,30.286111,120.091125
20211027,144954,30.286423,120.094386,5,4.374697092,30.282587,120.095939
20211027,145009,30.285018,120.094656,5,10.77930682,30.284515,120.094848
20211027,145014,30.284796,120.094671,5,4.94546699,30.284515,120.094848
20211027,145110,30.28453,120.09476,5,5.113342094,30.284515,120.094848
20211027,145115,30.284183,120.094836,5,7.853742269,30.284515,120.094848
20211027,145120,30.283818,120.094925,5,8.295220993,30.284515,120.094848
20211027,145125,30.283371,120.095056,5,10.25423161,30.282587,120.095939
20211027,145130,30.282976,120.0951,5,8.824944919,30.282587,120.095939
20211027,145135,30.28263,120.095138,5,7.729230803,30.282587,120.095939
20211027,145140,30.282259,120.09522,5,8.399606614,30.281728,120.097671
20211027,145145,30.28178,120.095288,5,10.73223118,30.281728,120.097671
20211027,145150,30.281393,120.095353,5,8.69655549,30.281728,120.097671
20211027,145155,30.281006,120.095418,5,8.69655549,30.277879,120.098373
20211027,145200,30.280548,120.095516,5,10.35789564,30.280803,120.095115
20211027,145205,30.280178,120.095573,5,8.300933994,30.280803,120.095115
20211027,145221,30.279726,120.095666,5,5.980595997,30.280803,120.095115
20211027,145226,30.279365,120.095738,5,8.146493698,30.280803,120.095115
20211027,145231,30.279018,120.095773,5,7.746143444,30.280803,120.095115
